date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-01-30,-0.5699018805799376,-4.344988534993679,2.956709333900314,9629394497
2025-01-31,-0.2597378750332169,-3.8036322723659994,3.149502298895053,9629394497
2025-02-01,0.07289550202223616,-3.5428448033846416,3.405898087634962,9629394497
2025-02-02,0.4219658429331119,-3.275902802376869,4.086458671967271,9629394497
2025-02-03,0.7805946387836364,-2.7658598936019185,4.571629271534421,9629394497
2025-02-25,-51.67288166312368,-52.366788417072186,-51.051619780590826,4723833696
2025-02-26,-61.18580106836474,-61.91216500348431,-60.460278115280886,4723833696
2025-02-27,-72.37592939081156,-73.07084425227401,-71.71047934140715,4723833696
2025-02-28,-85.20057372089028,-85.90746052858569,-84.4868695097432,4723833696
2025-03-01,-99.56716647909033,-100.2778717540619,-98.86978370836393,4723833696
2025-03-02,-115.3310440703348,-116.03856015187068,-114.64193487638198,4723833696
2025-03-03,-132.29444563281015,-133.00359486938245,-131.59869621424133,4723833696
2025-03-04,-150.2068344468255,-150.9188330105553,-149.50697070880065,4723833696
2025-03-05,-168.76661435680217,-169.48467252011486,-168.0720233489727,4723833696
2025-03-06,-187.62428007028703,-188.32517484177114,-186.94685758315876,4723833696
2025-03-07,-206.38700423020495,-207.07950358571597,-205.73843709938117,4723833696
2025-03-08,-224.6246265929685,-225.26118649203423,-223.9118614102282,4723833696
2025-03-09,-241.8769724429506,-242.5981915790812,-241.19998102360242,4723833696
2025-03-10,-257.66238954611816,-258.3434708236077,-256.97032590492034,4723833696
2025-03-11,-271.4873565030541,-272.1941885820132,-270.7777709597892,4723833696
2025-03-12,-282.85698133678795,-283.5055625642334,-282.20357471299275,4723833696
2025-03-13,-291.2861785157812,-291.9942749354912,-290.5924729342214,4723833696
2025-03-14,-296.3112862913971,-296.93867445071174,-295.62447117411915,4723833696
2025-03-15,-297.5018650498831,-298.16511817015595,-296.74064706913816,4723833696
2025-03-16,-294.47240205781196,-295.20342339375645,-293.7842334498808,4723833696
2025-03-17,-286.89363909580095,-287.5485298751933,-286.21861546664127,4723833696
2025-03-18,-274.5032374509516,-275.178278793431,-273.7821202971441,4723833696
2025-03-19,-257.1154998318882,-257.80849537051057,-256.45280941784944,4723833696
2025-03-20,-234.6298810484829,-235.3003598310771,-233.93715958849967,4723833696
2025-03-21,-207.03803865628325,-207.7352872079231,-206.33120806216243,4723833696
2025-03-22,-174.42920089574534,-175.14503400775484,-173.7132853434862,4723833696
2025-03-23,-136.99366167905953,-137.696713660182,-136.29411286943247,4723833696
2025-03-24,-95.02425043456003,-95.69946006947195,-94.35625861563821,4723833696
2025-02-25,-2.745696939172223,-2.745696939351954,-2.7456969390068,4723910471
2025-02-26,-7.251395552097495,-7.251395552264781,-7.251395551917682,4723910471
2025-02-27,-12.400746296105053,-12.400746296283476,-12.40074629592826,4723910471
2025-02-28,-18.060108208041907,-18.06010820820954,-18.060108207857212,4723910471
2025-03-01,-24.082324765461518,-24.082324765638162,-24.082324765274855,4723910471
2025-03-02,-30.310862857640526,-30.310862857835396,-30.310862857451767,4723910471
2025-03-03,-36.58423068091254,-36.584230681099115,-36.58423068070779,4723910471
2025-03-04,-42.74055254114411,-42.74055254134438,-42.740552540936,4723910471
2025-03-05,-48.622173636231985,-48.62217363642316,-48.62217363601937,4723910471
2025-03-06,-54.08016648644135,-54.0801664866628,-54.08016648623972,4723910471
2025-03-07,-58.97861282786272,-58.97861282808535,-58.97861282764999,4723910471
2025-03-08,-63.19854043661649,-63.198540436837966,-63.1985404363969,4723910471
2025-03-09,-66.64140336362581,-66.64140336384557,-66.64140336340355,4723910471
2025-03-10,-69.23200618944108,-69.23200618965869,-69.23200618920436,4723910471
2025-03-11,-70.92078783221498,-70.92078783243238,-70.92078783195069,4723910471
2025-03-12,-71.68539775136915,-71.68539775162417,-71.68539775108374,4723910471
2025-03-13,-71.53151661606049,-71.53151661632258,-71.53151661575126,4723910471
